zone
i=128
j=128

1.59449	-3.59055	0.297502	0.927941	0.304163	0.925555
1.71457	-3.59055	0.298628	0.930187	0.300519	0.924054
1.83465	-3.59055	0.299563	0.932451	0.294743	0.926119
1.95472	-3.59055	0.300324	0.934696	0.295641	0.927532
2.0748	-3.59055	0.300924	0.936917	0.295485	0.928484
2.19488	-3.59055	0.301372	0.939104	0.299931	0.931576
2.31496	-3.59055	0.301664	0.941246	0.308083	0.950507
2.43504	-3.59055	0.301826	0.943331	0.306733	0.953693
2.55512	-3.59055	0.301866	0.945354	0.309951	0.954861
2.6752	-3.59055	0.301791	0.947304	0.303213	0.955814
2.79528	-3.59055	0.301617	0.949179	0.306603	0.956235
2.91535	-3.59055	0.301355	0.950977	0.30434	0.95842
3.03543	-3.59055	0.301009	0.952697	0.305467	0.955007
3.15551	-3.59055	0.300594	0.954332	0.302391	0.958308
3.27559	-3.59055	0.300119	0.955891	0.303649	0.954105
3.39567	-3.59055	0.299589	0.957367	0.300933	0.952837
3.51575	-3.59055	0.299016	0.958763	0.298023	0.959883
3.63583	-3.59055	0.298395	0.960084	0.299414	0.969361
3.75591	-3.59055	0.297744	0.961332	0.300157	0.958937
3.87598	-3.59055	0.297071	0.962503	0.301803	0.965163
3.99606	-3.59055	0.296376	0.963603	0.305382	0.961048
4.11614	-3.59055	0.295665	0.964635	0.310063	0.960063
4.23622	-3.59055	0.294935	0.965603	0.294639	0.96669
4.3563	-3.59055	0.294202	0.966506	0.300036	0.965265
4.47638	-3.59055	0.293468	0.967351	0.292332	0.96165
4.59646	-3.59055	0.29272	0.968141	0.291798	0.960816
4.71654	-3.59055	0.291984	0.968874	0.290299	0.965379
4.83661	-3.59055	0.291246	0.969556	0.28588	0.967813
4.95669	-3.59055	0.290511	0.970191	0.282982	0.957173
5.07677	-3.59055	0.289791	0.97078	0.282054	0.950543
5.19685	-3.59055	0.289066	0.971325	0.282651	0.956582
5.31693	-3.59055	0.288363	0.971829	0.280317	0.956992
